"","siteID","time","abundance","richness","mean_humid","min_humid","max_humid","mean_tempt","min_tempt","max_tempt"
"315","HARV",2015-08-31,0.319642857142857,6,NA,NA,NA,21.16455,17.7949,26.545
"316","JORN",2015-08-31,0.0303571428571429,5,NA,NA,NA,NA,NA,NA
"317","KONZ",2015-08-31,0.196428571428571,8,NA,NA,NA,27.2932714285714,19.967,36.256
"318","MOAB",2015-08-31,0.291208791208791,5,NA,NA,NA,NA,NA,NA
"319","OAES",2015-08-31,0.178571428571429,2,NA,NA,NA,NA,NA,NA
"320","ORNL",2015-08-31,0.0357142857142857,9,73.1442857142857,43.98,102,25.2339571428571,18.2605,31.6206
"321","OSBS",2015-08-31,0.0446428571428571,5,89.32,56.88,102,25.8744142857143,21.8585,32.7701
"322","SCBI",2015-08-31,0.141071428571429,14,69.9685714285714,41.83,96.44,24.3733285714286,18.7806,29.8118
"323","STER",2015-08-31,0.823214285714286,31,NA,NA,NA,NA,NA,NA
"324","TALL",2015-08-31,0.0607142857142857,8,NA,NA,NA,26.1110285714286,19.2314,34.1832
"325","UNDE",2015-08-31,0.075,6,NA,NA,NA,NA,NA,NA
"326","WOOD",2015-08-31,0.185714285714286,19,76.8828571428571,28.45,101.27,22.2895714285714,14.1182,35.5139
"327","BART",2015-09-07,0.182142857142857,20,NA,NA,NA,NA,NA,NA
"328","CPER",2015-09-07,0.280357142857143,22,NA,NA,NA,19.1496571428571,8.126,31.4688
"329","DSNY",2015-09-07,0.0714285714285714,1,NA,NA,NA,NA,NA,NA
"330","HEAL",2015-09-07,0.0235507246376812,6,NA,NA,NA,NA,NA,NA
"331","JERC",2015-09-07,0.0142857142857143,3,NA,NA,NA,NA,NA,NA
"332","NIWO",2015-09-07,0.394642857142857,17,NA,NA,NA,NA,NA,NA
"333","ONAQ",2015-09-07,0.1125,4,19.37,7.31,56.04,19.9388285714286,4.9395,31.7303
"334","SERC",2015-09-07,0.5125,22,NA,NA,NA,NA,NA,NA
"335","STEI",2015-09-07,0.0964285714285714,10,NA,NA,NA,NA,NA,NA
"336","TREE",2015-09-07,0.0107142857142857,4,NA,NA,NA,NA,NA,NA
"337","UKFS",2015-09-07,0.157142857142857,19,NA,NA,NA,NA,NA,NA
"338","BLAN",2015-09-14,0.2375,17,NA,NA,NA,NA,NA,NA
"339","DELA",2015-09-14,0.124542124542125,12,NA,NA,NA,NA,NA,NA
"340","DSNY",2015-09-14,0.0714285714285714,5,NA,NA,NA,NA,NA,NA
"341","HARV",2015-09-14,0.108928571428571,7,75.4785714285714,42.73,102,18.2869142857143,10.5127,25.0708
"342","JORN",2015-09-14,0.0303571428571429,1,NA,NA,NA,NA,NA,NA
"343","KONZ",2015-09-14,0.203571428571429,13,NA,NA,NA,22.0427857142857,9.7901,32.8189
"344","MOAB",2015-09-14,0.0732142857142857,8,NA,NA,NA,NA,NA,NA
"345","OAES",2015-09-14,0.0964285714285714,6,NA,NA,NA,NA,NA,NA
"346","ORNL",2015-09-14,0.0303571428571429,8,71.2642857142857,38.06,102,16.5602,8.0342,25.1919
"347","OSBS",2015-09-14,0.0232142857142857,5,86.7028571428571,49.95,102,23.9446142857143,17.4973,32.3035
"348","SCBI",2015-09-14,0.107142857142857,20,58.9428571428571,33,88.32,20.3266285714286,12.6359,26.4935
"349","STER",2015-09-14,0.610714285714286,27,NA,NA,NA,NA,NA,NA
"350","TALL",2015-09-14,0.0375,6,NA,NA,NA,23.0061,12.4591,32.0693
"351","UNDE",2015-09-14,0.105357142857143,8,NA,NA,NA,NA,NA,NA
"352","WOOD",2015-09-14,0.197368421052632,17,NA,NA,NA,15.7719,9.5046,29.956
"353","DSNY",2015-09-21,0.0714285714285714,1,NA,NA,NA,NA,NA,NA
"354","JERC",2015-09-21,0.0214285714285714,6,NA,NA,NA,NA,NA,NA
"355","ONAQ",2015-09-21,0.0946428571428571,7,27.5142857142857,8.75,58.01,21.3703714285714,9.1137,30.6615
"356","UKFS",2015-09-21,0.271062271062271,19,NA,NA,NA,NA,NA,NA
"357","DSNY",2015-09-28,0.107142857142857,2,NA,NA,NA,NA,NA,NA
"358","OSBS",2015-09-28,0.0428571428571429,5,90.4,60.35,102,23.3654428571429,16.5205,32.7624
"359","GRSM",2015-10-19,0.0714285714285714,4,NA,NA,NA,NA,NA,NA
"360","GUAN",2015-10-19,0.00178571428571429,1,NA,NA,NA,NA,NA,NA
"361","OSBS",2015-10-19,0.0714285714285714,1,81.4542857142857,42.59,102,20.9038857142857,11.6841,28.7484
"362","GUAN",2015-11-02,0.00535714285714286,1,NA,NA,NA,NA,NA,NA
"363","OSBS",2015-11-02,0.0714285714285714,2,81.3628571428571,46.25,102,24.8449285714286,20.2593,31.1763
"364","JORN",2015-11-09,0.0714285714285714,1,NA,NA,NA,NA,NA,NA
"365","OAES",2015-11-09,0.0714285714285714,1,NA,NA,NA,NA,NA,NA
"366","STEI",2015-12-14,0.0714285714285714,1,NA,NA,NA,NA,NA,NA
"367","STER",2016-03-21,0.0714285714285714,1,NA,NA,NA,NA,NA,NA
"368","JERC",2016-03-28,0.0142857142857143,4,NA,NA,NA,NA,NA,NA
"369","ORNL",2016-03-28,0.0517857142857143,5,53.3685714285714,19.83,102,14.1127428571429,3.1539,23.0913
"370","UKFS",2016-03-28,0.025,9,NA,NA,NA,NA,NA,NA
"371","DSNY",2016-04-04,0.0245535714285714,5,NA,NA,NA,NA,NA,NA
"372","KONZ",2016-04-04,0.00357142857142857,2,NA,NA,NA,NA,NA,NA
"373","OAES",2016-04-04,0.0482142857142857,7,NA,NA,NA,NA,NA,NA
"374","OSBS",2016-04-04,0.0357142857142857,5,56.8385714285714,18.61,102,19.7242714285714,11.3939,28.1935
"375","JERC",2016-04-11,0.00714285714285714,3,NA,NA,NA,NA,NA,NA
"376","ORNL",2016-04-11,0.0339285714285714,6,48.5828571428571,16.83,101.75,16.1453857142857,8.308,25.7154
"377","SRER",2016-04-11,0.980357142857143,2,NA,NA,NA,NA,NA,NA
"378","TALL",2016-04-11,0.0142857142857143,3,80.1966666666667,31.26,102,15.9469428571429,10.9515,24.389
"379","UKFS",2016-04-11,0.0482142857142857,15,NA,NA,NA,NA,NA,NA
"380","DSNY",2016-04-18,0.0375,11,NA,NA,NA,NA,NA,NA
"381","JORN",2016-04-18,0,NA,NA,NA,NA,NA,NA,NA
"382","KONZ",2016-04-18,0.0196428571428571,8,NA,NA,NA,NA,NA,NA
"383","MOAB",2016-04-18,0.0642857142857143,1,NA,NA,NA,NA,NA,NA
"384","OAES",2016-04-18,0.0142857142857143,2,NA,NA,NA,NA,NA,NA
"385","OSBS",2016-04-18,0.0553571428571429,9,72.8528571428571,34.47,102,21.0243857142857,13.4713,29.3406
"386","WOOD",2016-04-18,0.075187969924812,15,75.76,26.11,96.36,7.1163,-1.2285,17.9676
"387","BLAN",2016-04-25,0.241071428571429,17,NA,NA,NA,NA,NA,NA
"388","DELA",2016-04-25,0.0912698412698413,8,NA,NA,NA,NA,NA,NA
"389","JERC",2016-04-25,0.0125,4,NA,NA,NA,NA,NA,NA
"390","ONAQ",2016-04-25,0.00892857142857143,4,71.8785714285714,27.27,98.27,6.57504285714286,0.3306,13.328
"391","ORNL",2016-04-25,0.043956043956044,10,NA,NA,NA,NA,NA,NA
"392","SCBI",2016-04-25,0.103174603174603,19,NA,NA,NA,13.7309285714286,6.2113,24.9759
"393","SRER",2016-04-25,0.875,2,NA,NA,NA,NA,NA,NA
"394","TALL",2016-04-25,0.0214285714285714,4,NA,NA,NA,21.8113285714286,16.7545,28.596
"395","UKFS",2016-04-25,0.0660714285714286,16,NA,NA,NA,NA,NA,NA
"396","CPER",2016-05-02,0.278571428571429,13,54.5614285714286,9.57,98.31,11.7759857142857,-3.5482,24.7825
"397","DSNY",2016-05-02,0.0410714285714286,7,NA,NA,NA,NA,NA,NA
"398","GUAN",2016-05-02,0.00357142857142857,NA,NA,NA,NA,NA,NA,NA
"399","JORN",2016-05-02,0,NA,NA,NA,NA,NA,NA,NA
"400","KONZ",2016-05-02,0.0303571428571429,11,NA,NA,NA,NA,NA,NA
"401","LAJA",2016-05-02,0.025,2,NA,NA,NA,NA,NA,NA
"402","MOAB",2016-05-02,0.0571428571428571,2,NA,NA,NA,NA,NA,NA
"403","OAES",2016-05-02,0.0311355311355311,3,NA,NA,NA,NA,NA,NA
"404","OSBS",2016-05-02,0.0214285714285714,6,64.3442857142857,26.02,102,22.3023428571429,11.5057,32.618
"405","WOOD",2016-05-02,0.102040816326531,17,44.9942857142857,15.09,88.95,15.1373857142857,4.463,29.1195
"406","BART",2016-05-09,0.05,6,NA,NA,NA,NA,NA,NA
"407","BLAN",2016-05-09,0.167857142857143,17,NA,NA,NA,NA,NA,NA
"408","DELA",2016-05-09,0.0885714285714286,8,NA,NA,NA,NA,NA,NA
"409","HARV",2016-05-09,0.0339285714285714,6,50.3814285714286,14.01,102,NA,NA,NA
"410","JERC",2016-05-09,0.0125,5,NA,NA,NA,NA,NA,NA
"411","OAES",2016-05-09,0,NA,NA,NA,NA,NA,NA,NA
"412","ONAQ",2016-05-09,0.0125,4,42.4985714285714,7.19,94.28,13.2742857142857,-1.8163,27.2551
"413","ORNL",2016-05-09,0.0571428571428571,11,NA,NA,NA,NA,NA,NA
"414","SCBI",2016-05-09,0.107142857142857,13,NA,NA,NA,15.4721,15.4204,15.5089
"415","SRER",2016-05-09,1.05357142857143,3,NA,NA,NA,NA,NA,NA
"416","STEI",2016-05-09,0.1,12,NA,NA,NA,NA,NA,NA
"417","STER",2016-05-09,0.55,31,NA,NA,NA,NA,NA,NA
"418","TALL",2016-05-09,0.0125,6,NA,NA,NA,21.2072571428571,10.4965,28.7634
"419","UKFS",2016-05-09,0.0482142857142857,18,NA,NA,NA,NA,NA,NA
"420","CPER",2016-05-16,0.121428571428571,11,75.1342857142857,20.75,101.47,9.866,1.0165,23.0504
"421","DSNY",2016-05-16,0.00535714285714286,3,NA,NA,NA,NA,NA,NA
"422","GRSM",2016-05-16,0.219642857142857,13,NA,NA,NA,NA,NA,NA
"423","GUAN",2016-05-16,0.00357142857142857,NA,NA,NA,NA,NA,NA,NA
"424","JORN",2016-05-16,0.00357142857142857,1,NA,NA,NA,NA,NA,NA
"425","KONZ",2016-05-16,0.0803571428571429,16,NA,NA,NA,NA,NA,NA
"426","LAJA",2016-05-16,0.0107142857142857,2,NA,NA,NA,NA,NA,NA
"427","MOAB",2016-05-16,0.139084507042254,4,NA,NA,NA,NA,NA,NA
"428","OAES",2016-05-16,0.0274725274725275,4,NA,NA,NA,NA,NA,NA
"429","OSBS",2016-05-16,0.0436507936507936,4,71.59,39.99,97.95,26.52055,19.5195,31.6261
"430","SERC",2016-05-16,0.0317460317460317,6,NA,NA,NA,NA,NA,NA
"431","TREE",2016-05-16,0.241071428571429,10,NA,NA,NA,NA,NA,NA
"432","WOOD",2016-05-16,0.198412698412698,19,52.1814285714286,23.7,91.02,14.8623,3.8768,24.0799
"433","BART",2016-05-23,0.0892857142857143,7,NA,NA,NA,NA,NA,NA
"434","BLAN",2016-05-23,0.1625,15,NA,NA,NA,NA,NA,NA
"435","CLBJ",2016-05-23,0.00892857142857143,4,NA,NA,NA,NA,NA,NA
"436","DELA",2016-05-23,0.126728110599078,9,NA,NA,NA,NA,NA,NA
"437","HARV",2016-05-23,0.05,8,69.6971428571429,19.98,101.73,22.84566,12.9192,31.135
"438","JERC",2016-05-23,0.0303571428571429,6,NA,NA,NA,NA,NA,NA
"439","JORN",2016-05-23,0.142857142857143,1,NA,NA,NA,NA,NA,NA
"440","NOGP",2016-05-23,0.0755102040816327,9,NA,NA,NA,NA,NA,NA
"441","ONAQ",2016-05-23,0.00892857142857143,4,51.8571428571429,18.73,88.93,12.1952571428571,2.1366,24.714
"442","ORNL",2016-05-23,0.0571428571428571,14,NA,NA,NA,22.0673571428571,12.9933,29.178
"443","SCBI",2016-05-23,0.0821428571428571,14,NA,NA,NA,NA,NA,NA
"444","SRER",2016-05-23,0.385714285714286,3,NA,NA,NA,NA,NA,NA
"445","STEI",2016-05-23,0.0910714285714286,12,NA,NA,NA,NA,NA,NA
"446","STER",2016-05-23,0.578571428571429,25,NA,NA,NA,NA,NA,NA
"447","TALL",2016-05-23,0.0285714285714286,9,NA,NA,NA,24.6353142857143,17.3084,30.7449
"448","UKFS",2016-05-23,0.0196428571428571,6,NA,NA,NA,NA,NA,NA
"449","UNDE",2016-05-23,0.117857142857143,13,79.3485714285714,25.12,97.52,18.0520571428571,12.1192,26.866
"450","CPER",2016-05-30,0.439285714285714,14,54.4171428571429,14.5,100.13,NA,NA,NA
"451","DSNY",2016-05-30,0.0125,5,NA,NA,NA,NA,NA,NA
"452","GRSM",2016-05-30,0.2375,13,NA,NA,NA,NA,NA,NA
"453","GUAN",2016-05-30,0,NA,NA,NA,NA,NA,NA,NA
"454","HEAL",2016-05-30,0.0852941176470588,11,NA,NA,NA,NA,NA,NA
"455","JORN",2016-05-30,0.00357142857142857,1,NA,NA,NA,NA,NA,NA
"456","KONZ",2016-05-30,0.0625,11,NA,NA,NA,NA,NA,NA
"457","LAJA",2016-05-30,0.0218253968253968,3,NA,NA,NA,NA,NA,NA
"458","LENO",2016-05-30,0.0849420849420849,10,NA,NA,NA,NA,NA,NA
"459","MOAB",2016-05-30,0.0848214285714286,4,NA,NA,NA,NA,NA,NA
"460","OAES",2016-05-30,0.0339285714285714,5,NA,NA,NA,NA,NA,NA
"461","OSBS",2016-05-30,0.0464285714285714,7,74.3471428571429,27.23,100.25,27.3247571428571,21.1447,35.1786
"462","SERC",2016-05-30,0.251984126984127,17,NA,NA,NA,NA,NA,NA
"463","TREE",2016-05-30,0.194642857142857,15,NA,NA,NA,NA,NA,NA
"464","WOOD",2016-05-30,0.119047619047619,20,72.1285714285714,22.61,102,15.7166714285714,6.9774,26.2654
"465","BART",2016-06-06,0.114285714285714,11,NA,NA,NA,NA,NA,NA
"466","BLAN",2016-06-06,0.15,13,NA,NA,NA,NA,NA,NA
"467","CLBJ",2016-06-06,0.0142857142857143,4,NA,NA,NA,NA,NA,NA
"468","DELA",2016-06-06,0.333333333333333,14,NA,NA,NA,NA,NA,NA
"469","HARV",2016-06-06,0.0285714285714286,6,70.3271428571429,39.57,102,15.1368571428571,8.1945,24.2502
"470","JERC",2016-06-06,0.0464285714285714,5,NA,NA,NA,NA,NA,NA
"471","NOGP",2016-06-06,0.223214285714286,16,NA,NA,NA,NA,NA,NA
"472","ONAQ",2016-06-06,0.0410714285714286,5,34.6714285714286,5.67,96.81,22.8678,8.9942,34.383
"473","ORNL",2016-06-06,0.0517857142857143,9,NA,NA,NA,23.2551857142857,16.0606,31.8298
"474","SCBI",2016-06-06,0.1125,15,NA,NA,NA,NA,NA,NA
"475","SRER",2016-06-06,0.0446428571428571,5,NA,NA,NA,NA,NA,NA
"476","STEI",2016-06-06,0.0696428571428571,14,NA,NA,NA,NA,NA,NA
"477","STER",2016-06-06,0.851785714285714,29,NA,NA,NA,NA,NA,NA
"478","TALL",2016-06-06,0.0196428571428571,5,NA,NA,NA,25.46854,19.9018,31.8726
"479","UKFS",2016-06-06,0.0875,15,NA,NA,NA,NA,NA,NA
"480","UNDE",2016-06-06,0.226785714285714,13,66.77,27.21,97.4,14.4897428571429,4.0675,25.7174
"481","CPER",2016-06-13,0.310714285714286,13,46.4728571428571,6.67,97.87,NA,NA,NA
"482","DSNY",2016-06-13,0.00178571428571429,1,NA,NA,NA,NA,NA,NA
"483","GRSM",2016-06-13,0.421428571428571,17,NA,NA,NA,NA,NA,NA
"484","GUAN",2016-06-13,0.00714285714285714,1,NA,NA,NA,NA,NA,NA
"485","HEAL",2016-06-13,0.0580357142857143,6,NA,NA,NA,NA,NA,NA
"486","JORN",2016-06-13,0.0107142857142857,4,NA,NA,NA,NA,NA,NA
"487","KONZ",2016-06-13,0.373214285714286,14,NA,NA,NA,NA,NA,NA
"488","LAJA",2016-06-13,0.0119047619047619,4,NA,NA,NA,NA,NA,NA
"489","LENO",2016-06-13,0.0512820512820513,10,NA,NA,NA,NA,NA,NA
"490","MOAB",2016-06-13,0.0928571428571429,5,NA,NA,NA,NA,NA,NA
"491","OAES",2016-06-13,0.0446428571428571,7,NA,NA,NA,NA,NA,NA
"492","OSBS",2016-06-13,0.0446428571428571,5,83.2142857142857,47.32,102,27.0984142857143,21.7101,35.0091
"493","SERC",2016-06-13,0.51984126984127,12,NA,NA,NA,NA,NA,NA
"494","TREE",2016-06-13,0.194642857142857,19,NA,NA,NA,NA,NA,NA
"495","WOOD",2016-06-13,0.382936507936508,30,74.2757142857143,23.54,101.99,19.8071571428571,11.5157,28.8017
"496","BART",2016-06-20,0.110714285714286,15,NA,NA,NA,NA,NA,NA
"497","BLAN",2016-06-20,0.253571428571429,20,NA,NA,NA,NA,NA,NA
"498","CLBJ",2016-06-20,0.00535714285714286,2,NA,NA,NA,NA,NA,NA
"499","DELA",2016-06-20,0.164502164502165,12,NA,NA,NA,NA,NA,NA
"500","HARV",2016-06-20,0.0482142857142857,9,56.8457142857143,29.87,99.74,19.7526714285714,12.9873,28.2512
"501","JERC",2016-06-20,0.0125,6,NA,NA,NA,NA,NA,NA
"502","NOGP",2016-06-20,0.371794871794872,16,NA,NA,NA,NA,NA,NA
"503","ONAQ",2016-06-20,0.0285714285714286,4,21.1271428571429,7.23,50.12,24.0851428571429,7.1926,36.2546
"504","ORNL",2016-06-20,0.108928571428571,17,NA,NA,NA,26.0179714285714,19.4503,32.1991
"505","SCBI",2016-06-20,0.105357142857143,15,NA,NA,NA,NA,NA,NA
"506","SRER",2016-06-20,0.155357142857143,4,NA,NA,NA,NA,NA,NA
"507","STEI",2016-06-20,0.166071428571429,16,NA,NA,NA,NA,NA,NA
"508","STER",2016-06-20,0.539285714285714,31,NA,NA,NA,NA,NA,NA
"509","TALL",2016-06-20,0.0392857142857143,11,NA,NA,NA,27.5667,19.9131,34.6657
"510","UKFS",2016-06-20,0.151785714285714,23,NA,NA,NA,NA,NA,NA
"511","UNDE",2016-06-20,0.15,16,58.2671428571429,30.08,97.2,19.1952285714286,10.5487,26.887
"512","CPER",2016-06-27,0.339285714285714,16,63.4442857142857,13.39,99.63,20.1141857142857,10.3721,32.1337
"513","DSNY",2016-06-27,0.0142857142857143,4,NA,NA,NA,NA,NA,NA
"514","GRSM",2016-06-27,0.4625,17,NA,NA,NA,NA,NA,NA
"515","GUAN",2016-06-27,0.00178571428571429,NA,NA,NA,NA,NA,NA,NA
"516","HEAL",2016-06-27,0.0695488721804511,8,NA,NA,NA,NA,NA,NA
"517","JORN",2016-06-27,0.00178571428571429,1,NA,NA,NA,NA,NA,NA
"518","KONZ",2016-06-27,0.3875,17,NA,NA,NA,NA,NA,NA
"519","LAJA",2016-06-27,0.203571428571429,5,NA,NA,NA,NA,NA,NA
"520","LENO",2016-06-27,0.0607142857142857,11,NA,NA,NA,NA,NA,NA
"521","MOAB",2016-06-27,0.0928571428571429,5,NA,NA,NA,NA,NA,NA
"522","NIWO",2016-06-27,0.625,12,NA,NA,NA,NA,NA,NA
"523","OAES",2016-06-27,0.0892857142857143,7,NA,NA,NA,NA,NA,NA
"524","OSBS",2016-06-27,0.0482142857142857,8,82.1314285714286,46.55,102,27.4493857142857,22.9882,34.1382
"525","SERC",2016-06-27,0.216269841269841,12,NA,NA,NA,NA,NA,NA
"526","TREE",2016-06-27,0.155357142857143,19,NA,NA,NA,NA,NA,NA
"527","WOOD",2016-06-27,0.323412698412698,25,71.6285714285714,38.53,98.83,17.2956142857143,8.8903,26.5342
"528","BART",2016-07-04,0.182142857142857,13,NA,NA,NA,NA,NA,NA
"529","BLAN",2016-07-04,0.271428571428571,16,NA,NA,NA,NA,NA,NA
"530","CLBJ",2016-07-04,0.0214285714285714,5,NA,NA,NA,NA,NA,NA
"531","DELA",2016-07-04,0.146616541353383,13,NA,NA,NA,NA,NA,NA
"532","HARV",2016-07-04,0.0482142857142857,9,79.2128571428571,28.23,102,19.9557428571429,12.5933,29.86
"533","JERC",2016-07-04,0.00892857142857143,3,NA,NA,NA,NA,NA,NA
"534","NOGP",2016-07-04,0.205128205128205,10,NA,NA,NA,NA,NA,NA
"535","ONAQ",2016-07-04,0.025,3,22.5528571428571,7.18,57.85,25.0390428571429,12.7525,33.7212
"536","ORNL",2016-07-04,0.103571428571429,14,NA,NA,NA,24.387,19.69,32.7235
"537","SCBI",2016-07-04,0.121428571428571,18,NA,NA,NA,NA,NA,NA
"538","SRER",2016-07-04,0.691071428571429,8,NA,NA,NA,NA,NA,NA
"539","STEI",2016-07-04,0.360714285714286,18,NA,NA,NA,NA,NA,NA
"540","STER",2016-07-04,0.744642857142857,24,NA,NA,NA,NA,NA,NA
"541","TALL",2016-07-04,0.0410714285714286,11,NA,NA,NA,29.0643,21.6184,34.1205
"542","UKFS",2016-07-04,0.1375,17,NA,NA,NA,NA,NA,NA
"543","UNDE",2016-07-04,0.1125,17,73.1771428571429,35.84,97.16,18.6763428571429,11.7338,27.8491
"544","CPER",2016-07-11,2.48392857142857,16,NA,NA,NA,22.0557428571429,9.0676,35.3992
"545","DSNY",2016-07-11,0.00535714285714286,3,NA,NA,NA,NA,NA,NA
"546","GRSM",2016-07-11,0.4875,17,NA,NA,NA,NA,NA,NA
"547","GUAN",2016-07-11,0.00357142857142857,NA,NA,NA,NA,NA,NA,NA
"548","HEAL",2016-07-11,0.025,5,NA,NA,NA,NA,NA,NA
"549","JORN",2016-07-11,0.00915750915750916,NA,NA,NA,NA,NA,NA,NA
"550","KONZ",2016-07-11,0.233928571428571,11,NA,NA,NA,NA,NA,NA
"551","LAJA",2016-07-11,0.0803571428571429,4,NA,NA,NA,NA,NA,NA
"552","LENO",2016-07-11,0.0910714285714286,14,NA,NA,NA,NA,NA,NA
"553","MOAB",2016-07-11,0.982142857142857,9,NA,NA,NA,NA,NA,NA
"554","NIWO",2016-07-11,0.748333333333333,17,NA,NA,NA,NA,NA,NA
"555","OAES",2016-07-11,0.0642857142857143,5,NA,NA,NA,NA,NA,NA
"556","OSBS",2016-07-11,0.0428571428571429,7,80.07,40.61,102,27.6572142857143,22.3161,35.9916
"557","SERC",2016-07-11,0.223214285714286,20,NA,NA,NA,NA,NA,NA
"558","TREE",2016-07-11,0.108928571428571,18,NA,NA,NA,NA,NA,NA
"559","WOOD",2016-07-11,0.178571428571429,20,78.4585714285714,40.6,102,18.0410857142857,12.8215,25.9644
"560","BART",2016-07-18,0.2375,11,NA,NA,NA,NA,NA,NA
"561","BLAN",2016-07-18,0.201785714285714,19,NA,NA,NA,NA,NA,NA
"562","CLBJ",2016-07-18,0.0196428571428571,5,NA,NA,NA,NA,NA,NA
"563","DEJU",2016-07-18,0.0257936507936508,6,NA,NA,NA,NA,NA,NA
"564","DELA",2016-07-18,0.0677655677655678,11,NA,NA,NA,NA,NA,NA
"565","HARV",2016-07-18,0.0428571428571429,11,64.9242857142857,25.36,94.15,22.0527714285714,14.1725,31.268
"566","JERC",2016-07-18,0.0125,2,NA,NA,NA,NA,NA,NA
"567","NOGP",2016-07-18,0.358974358974359,16,NA,NA,NA,NA,NA,NA
"568","ONAQ",2016-07-18,0.0142857142857143,4,21.8728571428571,4.17,55.72,26.9065142857143,13.473,36.555
"569","ORNL",2016-07-18,0.0303571428571429,9,NA,NA,NA,27.6005,21.2208,33.8444
"570","SCBI",2016-07-18,0.121428571428571,25,NA,NA,NA,NA,NA,NA
"571","SRER",2016-07-18,0.101785714285714,10,NA,NA,NA,NA,NA,NA
"572","STEI",2016-07-18,0.698214285714286,14,NA,NA,NA,NA,NA,NA
"573","STER",2016-07-18,1.50892857142857,29,NA,NA,NA,NA,NA,NA
"574","TALL",2016-07-18,0.0410714285714286,10,NA,NA,NA,28.1311428571429,22.4182,34.2755
"575","UKFS",2016-07-18,0.166071428571429,14,NA,NA,NA,NA,NA,NA
"576","UNDE",2016-07-18,0.153571428571429,15,72.6266666666667,40.99,96.76,22.8728166666667,14.0433,29.5745
"577","CPER",2016-07-25,0.391071428571429,16,NA,NA,NA,20.68875,12.0141,33.134
"578","DSNY",2016-07-25,0.0142857142857143,5,NA,NA,NA,NA,NA,NA
"579","GRSM",2016-07-25,0.539285714285714,17,NA,NA,NA,NA,NA,NA
"580","GUAN",2016-07-25,0,NA,NA,NA,NA,NA,NA,NA
"581","HEAL",2016-07-25,0.00714285714285714,3,NA,NA,NA,NA,NA,NA
"582","JORN",2016-07-25,0.0160714285714286,1,NA,NA,NA,NA,NA,NA
"583","KONZ",2016-07-25,0.307142857142857,7,NA,NA,NA,NA,NA,NA
"584","LAJA",2016-07-25,0.102316602316602,3,NA,NA,NA,NA,NA,NA
"585","LENO",2016-07-25,0.0607142857142857,9,NA,NA,NA,NA,NA,NA
"586","MOAB",2016-07-25,0.725,7,NA,NA,NA,NA,NA,NA
"587","NIWO",2016-07-25,0.428846153846154,13,NA,NA,NA,NA,NA,NA
"588","OAES",2016-07-25,0.0857142857142857,5,NA,NA,NA,NA,NA,NA
"589","OSBS",2016-07-25,0.0553571428571429,7,70.7733333333333,39.57,96.07,29.2060833333333,24.4653,36.2274
"590","SERC",2016-07-25,0.144642857142857,15,NA,NA,NA,NA,NA,NA
"591","TREE",2016-07-25,0.198214285714286,18,NA,NA,NA,NA,NA,NA
"592","WOOD",2016-07-25,0.208333333333333,23,78.7771428571429,43.56,100.44,20.3297714285714,12.8419,28.174
"593","BART",2016-08-01,0.391071428571429,10,NA,NA,NA,NA,NA,NA
"594","BLAN",2016-08-01,0.0946428571428571,14,NA,NA,NA,NA,NA,NA
"595","CLBJ",2016-08-01,0.025,4,NA,NA,NA,NA,NA,NA
"596","DEJU",2016-08-01,0.00357142857142857,2,NA,NA,NA,NA,NA,NA
"597","DELA",2016-08-01,0.10989010989011,7,NA,NA,NA,NA,NA,NA
"598","HARV",2016-08-01,0.0589285714285714,11,78.0614285714286,34.34,102,20.1857428571429,13.9916,27.1854
"599","JERC",2016-08-01,0.0160714285714286,3,NA,NA,NA,NA,NA,NA
"600","NOGP",2016-08-01,0.377289377289377,15,NA,NA,NA,NA,NA,NA
"601","ONAQ",2016-08-01,0.00357142857142857,2,28.0557142857143,9.39,73.96,24.9691,11.9153,36.7423
"602","ORNL",2016-08-01,0.0160714285714286,4,NA,NA,NA,NA,NA,NA
"603","SCBI",2016-08-01,0.0660714285714286,14,NA,NA,NA,NA,NA,NA
"604","SRER",2016-08-01,0.119642857142857,9,NA,NA,NA,NA,NA,NA
"605","STEI",2016-08-01,0.9125,18,NA,NA,NA,NA,NA,NA
"606","STER",2016-08-01,0.992857142857143,21,NA,NA,NA,NA,NA,NA
"607","TALL",2016-08-01,0.0125,6,NA,NA,NA,27.5653428571429,22.2465,35.0919
"608","UKFS",2016-08-01,0.107142857142857,12,NA,NA,NA,NA,NA,NA
"609","UNDE",2016-08-01,0.282142857142857,8,70.9528571428571,27.38,96.5,20.5886,13.384,27.8122
"610","CPER",2016-08-08,0.5625,11,NA,NA,NA,NA,NA,NA
"611","DSNY",2016-08-08,0.0164835164835165,4,NA,NA,NA,NA,NA,NA
"612","GRSM",2016-08-08,0.378571428571429,18,NA,NA,NA,NA,NA,NA
"613","GUAN",2016-08-08,0.00535714285714286,1,NA,NA,NA,NA,NA,NA
"614","HEAL",2016-08-08,0.00714285714285714,3,NA,NA,NA,NA,NA,NA
"615","JORN",2016-08-08,0.00892857142857143,1,NA,NA,NA,NA,NA,NA
"616","KONZ",2016-08-08,0.194642857142857,8,NA,NA,NA,NA,NA,NA
"617","LAJA",2016-08-08,0.0604395604395604,3,NA,NA,NA,NA,NA,NA
"618","LENO",2016-08-08,0.0464285714285714,7,NA,NA,NA,NA,NA,NA
"619","MOAB",2016-08-08,0.608928571428571,8,NA,NA,NA,NA,NA,NA
